12.944623,4.599296,-14.274352,4.414445,-4.680527,-14.268423,1.343328,3.246978,1
7.572303,-24.223531,4.892211,-5.350607,9.911598,2.505474,33.395636,15.402676,0
-20.086091,-11.697297,8.605141,0.474699,3.987298,-16.685148,10.851263,9.539628,0
38.382318,2.020940,-15.031855,8.778051,16.254949,29.575654,0.073987,-2.312513,0
0.420080,-18.992601,-18.282092,-25.442587,-2.458333,-31.307619,-1.163774,12.334993,1
1.527116,-3.956074,4.192269,-12.387886,-18.150685,-11.011098,23.650482,-3.484713,1
-30.115824,6.433806,-18.639317,15.964209,7.280548,5.303123,-1.705037,-13.357409,0
4.937489,-24.853838,0.302152,-2.418464,29.411972,-3.521423,12.345447,11.866887,0
12.752777,-26.984994,13.558683,21.435874,-31.917652,3.195603,-0.403421,-5.003238,1
-1.299635,9.225505,5.336015,38.311530,-0.583689,30.652521,-14.215270,-8.757546,0
-2.736442,7.902216,-3.031682,8.315408,-13.625370,-21.037152,3.069345,-6.220589,1
-6.671511,3.494645,0.623872,6.859674,-45.370605,-9.341613,-7.801494,-5.068018,1
1.827556,-19.879379,9.270464,6.926355,24.737371,5.412542,-1.194108,-2.463117,1
8.611199,-20.726965,5.910479,-7.632758,-7.045246,8.003940,-0.316149,13.059464,0
14.519533,-11.849190,-22.251182,-15.850238,6.537059,11.734487,4.258036,-20.153225,0
9.458506,-4.579056,-18.304910,-13.927301,-31.536652,37.161940,-13.193983,-2.248648,1
14.557362,0.265389,27.671003,1.074728,8.351331,6.003248,27.423160,16.067334,0
-8.675618,-35.678591,-0.858551,-8.484168,6.985943,-17.100138,-3.908280,15.404693,1
19.448091,-4.997804,-0.960388,-22.383256,17.364163,16.168927,27.450010,6.226148,0
3.552493,1.895319,7.323627,-3.025595,10.564386,-25.386788,17.314145,8.506115,0
-1.751643,-22.087901,12.340842,2.377096,-10.233245,-9.922898,-14.339003,-13.390151,1
-8.988284,-24.379250,-28.911483,22.408803,-10.420276,-7.136569,10.601336,21.952367,1
9.718075,6.815714,-12.493255,8.013221,0.587876,-10.896975,12.810292,-18.072714,1
-7.601797,-11.470603,13.410530,5.932695,-45.253470,-1.771992,0.872620,-7.779472,1
6.670153,24.456199,2.475049,-16.160654,0.553363,-14.806875,14.040150,-34.626543,0
0.273778,0.703143,24.358040,-6.084802,-8.814580,-5.622832,10.670330,-6.314320,1
1.597756,-34.454170,10.505234,-3.901435,-28.808625,-1.150954,10.345770,2.174173,1
-2.035368,6.709950,-17.835128,-21.434065,5.055435,-21.765615,9.240594,-14.108022,0
3.821799,-29.172088,-30.803807,7.468981,-4.794518,8.117608,9.293246,-5.848493,0
9.534156,-13.293851,3.829104,-8.115590,9.804992,13.103759,6.243111,5.380783,0
19.526218,-11.169680,-2.012020,-29.309773,0.964465,2.114466,35.641243,-4.165530,0
-4.111815,-2.429438,-8.594333,21.299383,9.592418,4.924562,36.693501,1.429797,1
-20.011686,4.285886,19.942914,10.237808,-30.388124,-2.917130,-9.876558,5.094914,1
-6.665821,6.176399,-6.093941,6.217954,-9.138754,-16.855243,16.385993,-1.170091,1
-7.175434,-52.190689,-3.390993,-27.723112,-17.307625,-5.458303,-4.577070,-15.207694,1
5.141187,-0.698221,12.382678,-20.556980,-14.019759,5.996506,-18.490385,12.839586,1
-5.159584,4.276471,24.591698,8.436614,-22.914938,3.296617,-8.250588,13.675644,1
-10.087232,0.540124,-23.502493,10.082211,-5.411567,-1.891165,21.845213,-0.130696,1
2.503290,4.474172,-15.677008,-3.400792,-27.912640,-15.617744,-1.497210,6.375937,1
-11.226693,5.759828,-16.520464,-2.343306,13.035162,-12.491074,-2.428012,-28.186907,0
25.812367,-17.354420,1.065709,9.578168,17.286201,-10.796257,-14.288436,-22.656869,0
-18.488709,-14.069110,-22.053746,-33.402790,-1.199545,14.392273,17.686015,-12.684001,0
10.217350,-3.455303,-26.875163,-14.157612,-11.936316,17.980146,-3.936316,-19.380579,0
-8.727162,14.697951,-9.254804,15.248900,2.877978,8.945329,-2.766097,-12.650254,1
-14.517850,8.656847,-22.220955,-2.230475,-1.544731,33.793111,-5.339463,-2.983087,1
13.788221,-10.801570,8.441704,5.666560,23.063671,-3.838837,17.799202,-10.877237,0
21.292681,15.802089,-22.829277,-11.130430,10.936030,9.842583,14.055042,-0.789127,0
2.415139,20.056667,0.497929,4.113863,-53.939016,19.846872,-25.563316,0.096498,1
16.080282,-2.199602,4.678232,10.113932,-11.471845,-5.898456,29.573648,17.121759,1
13.430763,-4.857656,-11.885705,-0.393386,-13.055690,-20.876112,13.127656,10.553458,1
-16.951399,-10.634192,6.785367,23.859371,-11.820377,-1.918405,-11.189198,-11.059013,1
-4.153513,-35.725809,0.693097,0.361351,0.044803,-1.075355,9.430206,5.485229,0
1.353867,2.637524,5.533967,-9.457236,9.564956,-13.604647,-8.720469,16.997038,0
25.346662,-5.386551,-7.884943,-0.688978,0.307583,-13.904213,16.236269,6.738244,1
-0.643380,-21.421433,-3.476477,3.020116,11.998010,10.300109,33.301114,-1.018943,0
15.531307,8.551596,18.638830,-2.905478,-14.752429,8.695267,-7.901353,-12.263789,0
-11.243852,-1.544647,-10.874220,-9.764018,-8.036764,-10.702020,-2.366119,20.302029,1
-25.394812,-16.264798,-16.421798,0.674905,7.970061,-5.257929,12.968046,-0.112561,0
1.590750,-7.312162,-2.353840,15.015316,0.907214,-21.632219,36.838636,-23.828346,1
-0.475762,-42.546910,7.682944,-0.002534,-19.615891,-1.346110,6.796177,3.417256,1
-12.723143,-20.022673,-26.785354,-45.694084,16.460850,23.112002,11.199341,0.462342,0
29.541122,-3.358783,-3.213883,-21.348754,18.377626,-23.706656,3.175031,-28.823669,0
22.809525,-9.122428,-6.980036,11.464171,-3.760546,-0.299437,41.971081,-29.825928,0
-15.894227,3.492755,6.568831,-1.879740,-15.290284,-16.335282,2.568104,24.102359,1
-6.057549,3.488750,-11.061023,-23.544084,3.645063,-7.786916,-14.405205,3.543117,0
-6.577104,-10.949237,-0.232585,21.684047,-2.971133,11.164388,-5.528999,13.570467,1
-18.580313,-16.413550,-11.331797,-8.849509,-7.819088,-26.914498,33.453261,2.460619,1
-0.835997,-15.863714,-7.529864,9.413736,17.298201,-15.604721,6.131181,-2.111674,0
-10.838364,10.045715,-6.643211,-30.247380,2.938903,12.544239,18.575694,-11.740598,0
31.822956,-9.901472,11.063099,-8.165295,21.378352,2.453321,4.910910,-32.617007,0
-13.646661,-10.092849,-2.810735,-41.343360,1.380027,-13.832549,10.427299,-7.641300,0
4.657704,-28.503396,-30.122779,-1.749031,-9.561997,16.959172,-13.510549,-12.606949,1
-11.905878,-14.012406,-6.565588,24.690172,-17.517587,-26.239176,3.705887,23.833625,1
1.901008,-10.705628,-7.594900,16.129242,1.343013,6.957461,11.198682,24.158897,1
-19.454703,-11.532689,-33.425495,-4.413058,-26.376400,-5.962037,6.322388,2.557407,1
11.405258,19.585358,17.136975,-3.931441,3.465213,2.239513,-13.603676,9.655350,1
-18.955401,5.506017,-26.830926,-2.417700,5.893856,12.897047,10.845936,12.967455,0
-4.103510,-32.081960,-4.241692,-7.794013,-18.886570,1.311636,-23.049478,-29.208876,1
14.837698,8.962757,-12.462873,4.784193,5.884713,-36.522535,6.622287,6.018069,1
-19.181526,-42.917268,13.800082,-8.383893,6.219116,-3.697387,29.613647,12.620382,0
-28.977554,-23.011580,-18.385131,10.920348,-19.023360,-14.762118,11.952326,11.928305,1
-8.975224,-7.860575,-10.283079,-3.136399,4.416877,7.566557,-7.514768,-2.326450,0
3.155821,-30.379740,-2.346380,36.468637,8.658456,-12.073118,-13.015314,-2.748478,1
7.847029,3.024407,1.265409,-4.562482,11.458344,7.086338,24.206132,-15.482821,0
-10.960510,1.808692,-32.723801,12.839627,16.404861,-19.446684,-4.173806,47.659521,1
13.481705,-7.817938,-19.172978,13.025667,-29.883891,-6.309485,-15.187615,-8.886659,0
9.314201,1.774802,-21.638872,-1.963577,21.926060,-19.879708,3.487401,-6.859232,0
29.553124,11.030874,-10.677224,-14.308999,-13.764653,-17.115847,5.528745,-0.905870,1
24.453642,2.866782,5.086898,6.355986,4.202810,15.001028,4.796380,5.025244,0
2.540888,-28.609020,-16.044857,24.507317,2.132752,-11.445962,9.711206,-5.541967,0
-18.629914,1.447859,-18.938235,33.563745,-20.050630,-21.520665,-24.208122,5.105188,1
-7.935412,-5.239987,-10.119193,-7.351039,-25.350412,2.951160,-13.218338,-3.298316,0
16.834250,-20.834157,-7.201172,-1.053767,-9.876691,21.100020,-10.381889,37.727919,1
31.542377,-11.015828,-12.907062,1.905816,-0.773745,-21.347875,-0.728353,-16.596580,1
2.488112,7.772157,-31.893731,5.857809,-11.973721,2.166816,16.196405,-3.845177,1
23.373752,-7.781448,23.289302,-23.020063,-12.635329,18.765221,1.197756,-4.108366,0
-3.313840,-26.637107,-10.628147,18.139038,-14.432708,-2.296888,9.435318,-41.915373,1
-13.581387,3.638941,-19.186741,-8.991185,-39.999438,-1.149186,-29.828570,-16.147358,1
-0.430753,13.279865,-4.522103,-40.639453,0.637502,-24.273249,24.849561,-1.328973,0
15.183110,0.317693,-11.252012,-9.153797,16.019743,7.295402,-14.520087,1.008955,1
-4.434978,-37.234074,0.983339,-13.126068,-11.497149,2.769910,5.407143,10.609775,1
-30.502469,19.769236,10.689562,-6.683076,0.290055,20.218326,15.602821,-3.013490,0
-27.189610,-14.706672,8.437831,-12.437800,10.179230,4.535902,7.838168,-17.528312,0
21.489467,-15.073936,-14.898297,9.670731,15.899184,-33.278221,-2.282975,-18.995866,0
7.340034,-15.838354,24.814614,-21.139671,-9.988124,9.893084,16.098094,4.023427,0
-25.695323,-17.675161,-25.542813,14.487029,26.108224,-6.484940,-19.606431,-17.467164,0
-33.160363,15.294970,-13.048894,-11.134419,-19.590461,-7.122476,10.296760,10.753729,1
25.262398,-38.963339,-2.113768,-7.264884,10.861939,24.841344,36.848299,-25.636747,0
27.407252,8.428221,7.682237,-13.435013,-0.441414,-5.058685,6.824135,4.166387,1
5.491469,-4.468565,7.453628,-30.689848,1.616877,18.511338,16.952478,9.045265,0
5.761006,11.427442,9.334035,-12.666104,15.357419,2.068038,3.619953,-29.051029,0
14.464496,-6.626963,-26.091191,16.798982,-8.999530,-1.546374,2.329905,-2.136336,1
4.393768,-19.675452,5.414615,20.528934,7.777690,-12.225753,-2.092492,-12.977242,0
38.452791,-1.783737,10.427435,10.452034,-11.988964,-6.081443,10.342414,12.669915,0
-10.825501,-2.197908,-21.368168,0.223091,-41.729345,6.730673,-37.287532,3.550007,1
-12.374816,-3.691649,4.525600,15.863284,-19.775828,-13.428211,4.967229,-11.709010,1
27.526794,-18.070165,-19.082788,0.320008,20.515049,8.438138,-7.797758,-2.213100,0
15.464666,3.096845,8.176472,-0.569436,10.131222,2.624480,-16.222565,-23.041775,0
-24.995443,-25.505319,8.295643,3.769520,12.756463,-5.663084,10.773684,-39.440008,1
13.579858,-20.992166,9.321714,-14.552109,8.865941,8.915768,43.685668,-1.960716,0
18.792615,-15.807563,6.255074,-9.310899,11.269250,-3.421785,8.071804,-9.084183,0
17.860693,-12.061723,-12.048318,-20.664735,-0.040289,-26.679220,10.261021,-4.787974,1
-11.472350,-55.167989,-8.306905,-21.650344,-22.368057,-11.295006,35.109779,-19.725518,1
9.492928,3.992133,-9.166154,7.212953,20.100810,-11.106982,3.126479,18.869851,1
13.692178,0.788344,-11.558596,9.620070,-11.107164,-5.533610,5.831939,2.069896,1
-7.481785,-2.272075,6.418861,5.700982,25.724844,-4.723240,24.834584,-20.154027,0
-8.650809,-6.353730,-12.952575,9.888626,-15.736211,6.171926,11.519296,6.033873,1
-4.303376,15.256663,-8.154223,-19.580098,-19.455875,6.586042,-18.405163,7.289815,1
-24.338389,1.959346,7.313831,-17.475764,-1.679619,-12.853681,-7.794397,-19.988801,1
-5.860218,-4.803366,-0.689475,10.933934,11.443055,-8.812468,-7.967686,10.082904,1
-3.592012,-13.623497,-24.975109,25.813927,-34.314524,33.151589,24.146781,14.419276,1
14.955294,-6.111119,-6.930910,-4.402291,15.862756,20.634018,23.731284,-18.421406,0
-12.974843,-11.699858,1.106427,-9.444896,13.833159,10.486228,-18.236072,-27.358346,0
-12.321505,11.990061,-4.119361,0.719558,9.301096,-9.403143,-1.111996,-18.951354,0
0.832574,-6.530001,2.649870,-6.163818,-16.724873,-8.419682,9.215255,7.062992,1
-8.170657,-0.705285,11.639425,-15.890801,0.671493,20.617039,10.761391,6.243184,1
-8.652851,-9.138136,-10.565678,-24.949929,-2.740768,-24.687614,23.167412,-20.058998,0
-13.534996,-34.305752,-29.302104,1.910276,-24.927696,-8.802196,0.813004,5.874251,1
-18.681618,-17.158482,13.714919,1.946693,-2.482917,26.518411,-6.118898,-18.961594,1
3.585163,-9.770225,5.983892,2.600884,16.003923,19.723833,6.238094,-6.172381,0
4.658569,-23.692457,-17.872227,5.858709,3.353186,-2.255391,25.944620,9.495008,1
7.792698,-6.419033,-22.190215,12.585728,-9.324837,-8.443600,-4.660576,-13.279721,0
21.386576,-27.082030,-7.774611,-3.348523,23.384964,-17.243316,23.603972,-14.444519,0
-15.195189,1.463117,-2.050663,2.324777,-7.182334,10.404352,-2.136670,8.432693,1
18.565466,-40.107263,-32.481881,38.355082,-17.946657,36.496053,17.437939,-15.051099,1
-11.867527,8.493177,2.272510,14.518682,-7.928723,-32.939128,7.107663,-5.269110,1
-15.237440,-22.923919,-16.036613,-18.479728,3.120766,17.457182,18.330547,-8.957218,0
19.124101,-16.434864,43.977699,16.348479,25.183878,-2.208436,6.213775,-17.223670,0
16.570162,-6.068609,-15.736893,-12.366756,3.690956,-11.837146,-20.295739,-9.997157,0
-2.101660,-4.637633,7.063344,-18.069893,-3.643940,11.475265,8.478720,-5.883268,0
3.963875,-29.811490,-24.060223,12.874383,5.136863,12.306992,12.316909,23.064025,1
-0.919194,-18.329947,-3.116946,-30.014793,-3.700209,-8.656027,-4.151125,-10.641655,0
10.198508,1.501603,2.139862,-12.822208,3.122795,-0.136855,23.739599,6.105607,0
1.000484,-30.304708,27.736466,-20.142756,-18.622526,-13.388071,20.035102,-4.471907,1
8.441508,-19.127094,-34.412104,18.088571,-6.660195,0.554975,-30.968431,-1.372293,1
11.424953,-18.079896,9.188459,15.426054,7.198768,-17.617186,6.798812,-3.040630,0
9.045903,-5.552160,8.083437,-9.713795,-26.819194,-8.995163,16.239488,12.210278,1
17.992895,-8.998961,-16.549124,-5.717064,10.372436,-12.682094,32.610364,15.632704,0
15.228865,-32.050614,2.194468,-5.292510,-19.207900,13.381643,-26.586138,4.402503,1
3.951455,-15.962001,23.015402,-14.550446,-6.386823,-16.023506,12.925628,25.845474,1
-7.364627,2.272480,-29.640030,6.541142,15.272424,-24.980073,-18.076131,-18.513791,0
1.263046,-16.929260,-4.074698,19.600097,-10.073160,-38.301895,44.154236,-8.813433,1
1.151826,-18.560952,9.401060,4.211450,-7.847322,3.611779,-4.611642,-0.654726,1
11.166444,6.995624,-29.386917,-19.641756,-7.242739,24.427393,29.332470,-2.420574,0
19.841394,-22.162681,-14.047542,-4.953765,10.637474,-3.520055,-2.275935,24.403315,1
7.772920,-11.373032,1.986979,-7.609623,-17.114436,17.005286,-31.584821,9.830632,0
-1.780506,13.100204,9.552336,-19.722725,-7.595520,-19.835352,-8.478799,11.996719,1
-9.233572,-1.963490,-2.957550,-16.739738,-19.462669,33.008649,20.873558,19.900128,1
-33.491979,-0.210853,-3.729987,0.326357,-0.080754,-27.120680,-18.755573,-20.475124,0
-20.110121,19.408496,5.929776,-9.537166,-11.669550,7.687578,26.268434,-5.279081,0
