2.635663,-8.674328,-3.873621,-5.880121,0
-2.241932,-8.622344,-6.037000,-0.757281,2
3.128490,-11.518651,-5.221182,-5.647625,0
1.515648,-9.859366,-3.231690,-4.247176,0
-1.260152,-9.858818,-6.657441,0.103202,2
-2.055887,-9.653328,-6.641791,-0.080857,2
-0.314123,-9.097892,-6.136625,0.104842,2
5.431207,1.959873,6.785131,-9.066953,1
-0.822390,-8.758661,-7.440019,-0.296211,2
4.709746,2.670976,7.139794,-8.494079,1
3.537746,4.765636,7.764540,-8.424448,1
-2.085222,-10.102350,-6.734597,0.412475,2
4.726006,3.540960,7.657599,-7.557165,1
2.405255,-8.271890,-3.130695,-6.586916,0
3.516161,-9.435696,-3.505522,-6.442265,0
4.529003,2.461430,7.757650,-8.090258,1
2.259059,-8.316923,-4.714827,-6.321305,0
4.095011,3.527367,8.882412,-7.576376,1
4.649156,-9.790731,-4.540786,-6.243850,0
2.352537,-11.849208,-3.880544,-5.434591,0
5.328722,2.412406,9.070254,-8.056365,1
3.406602,3.647730,9.093151,-7.321326,1
0.812693,-9.619870,-3.946027,-3.749288,0
-2.154264,-9.280798,-5.133912,-0.850873,2
2.001926,-8.668325,-4.064493,-7.230706,0
-0.779755,-10.404168,-5.123283,1.293250,2
4.564539,3.218248,8.272768,-9.519308,1
-1.213642,-8.531856,-6.919042,-0.216957,2
5.672790,4.004984,8.785656,-9.688926,1
6.420939,4.245835,8.244942,-10.748611,1
2.129015,-8.466141,-5.096251,-5.759992,0
4.983424,2.918973,8.115165,-8.943849,1
2.947520,4.214398,8.232750,-8.743828,1
2.250609,-8.397926,-4.393497,-4.155438,0
4.055229,2.789097,7.422338,-10.430741,1
7.434939,5.069942,7.730262,-8.347861,1
3.887804,2.126234,7.755792,-8.284380,1
3.832709,3.720922,10.494753,-9.523939,1
3.019311,-9.175730,-3.994021,-6.718540,0
0.830496,-8.534426,-4.492562,-7.540473,0
-0.604074,-9.067408,-5.177014,-6.550133,0
-2.566442,-8.800098,-5.542176,1.200441,2
2.696872,-8.453666,-5.423829,-6.974605,0
2.446549,-12.177443,-5.265436,-5.388593,0
-1.172655,-9.551939,-7.075177,0.259615,2
2.793504,-10.410686,-4.482893,-5.397905,0
-0.218303,-9.738584,-4.685499,1.256643,2
-2.875914,-9.424211,-5.533862,-0.379804,2
1.754031,-10.139992,-3.813027,-4.956160,0
-1.806157,-8.787390,-5.202416,0.148620,2
2.156951,-9.734700,-3.914335,-5.005263,0
2.690153,-10.072910,-5.258945,-6.934031,0
2.736735,-10.370612,-4.032834,-5.396225,0
5.303471,4.598499,8.394934,-8.384459,1
-1.210563,-8.746660,-6.426772,1.657528,2
2.549018,-9.026386,-2.579312,-4.338928,0
2.066681,-9.042480,-4.624221,-5.067989,0
2.630327,-10.135246,-3.169577,-5.511119,0
-3.612748,-10.521129,-3.502651,0.571161,2
4.277968,3.197083,8.513265,-7.142125,1
3.590614,-7.947253,-5.297169,-4.911016,0
3.993019,4.131854,7.681672,-7.536063,1
-0.914571,-9.787375,-5.328346,0.014337,2
-2.206820,-9.290111,-5.267639,0.337470,2
4.792734,5.047859,7.949895,-9.276270,1
-2.650380,-11.229821,-7.951915,1.110468,2
-1.518352,-8.961668,-5.614304,0.852658,2
2.590458,-11.303809,-3.448062,-2.865503,0
2.910158,-10.775899,-5.797371,-4.128883,0
-1.862313,-7.480008,-6.468444,1.796135,2
3.304549,-7.758708,-4.790598,-2.889916,0
-2.918643,-8.846739,-6.929012,-0.685774,2
3.716158,3.721961,8.367493,-8.060361,1
4.071868,-10.250583,-4.245742,-4.858476,0
6.550004,0.797060,10.281280,-8.069192,1
-1.125616,-10.939912,-7.856496,0.624467,2
2.527517,-8.212370,-5.977778,-4.355448,0
2.173714,-8.450378,-4.396058,-6.528314,0
5.051703,2.859585,9.382809,-8.690250,1
-2.815395,-9.417801,-3.598472,-0.724881,2
-2.215711,-9.812474,-5.691345,0.514375,2
-0.131046,-9.260726,-6.629654,-0.469595,2
2.640298,-10.732769,-6.316063,-7.374499,0
2.952180,-7.799433,-3.998358,-6.800092,0
-2.172793,-8.117700,-6.784578,0.755576,2
-1.600659,-9.556585,-5.967340,-0.469389,2
3.000412,2.971618,8.194005,-5.745420,1
2.616314,-10.022793,-2.803343,-6.575587,0
3.247224,-9.234848,-4.962319,-7.231943,0
3.350640,-10.686060,-5.856176,-5.433257,0
-2.524493,-8.807453,-7.441310,1.949029,2
-1.769206,-9.697212,-7.178981,1.489858,2
1.783646,-10.486483,-5.118587,-7.172782,0
-2.518342,-10.307046,-3.839791,-1.002857,2
2.489289,1.550654,8.953753,-9.553662,1
-0.518023,-8.327119,-5.778244,2.155748,2
1.467476,-10.087572,-6.273086,-5.846506,0
-2.047964,-9.862120,-6.017440,-0.366260,2
-3.797470,-9.319826,-5.154355,1.662774,2
-3.193788,-10.244928,-6.430373,-0.523972,2
-2.715552,-10.026880,-5.462899,0.245881,2
1.686133,-9.163501,-3.471217,-6.252622,0
3.989791,2.638318,7.529706,-7.509352,1
3.820490,2.929968,6.322419,-9.762531,1
-1.558698,-8.832429,-4.013382,-0.358430,2
2.128649,4.267911,9.031906,-8.573951,1
4.358440,2.266390,7.810347,-7.986027,1
3.041716,-10.763040,-4.292943,-4.052127,0
3.344213,-9.714680,-2.236560,-5.091521,0
-0.405781,-9.459472,-5.339672,0.400202,2
5.924181,3.088122,6.898279,-8.545236,1
3.107032,-10.073974,-3.349835,-5.633203,0
2.004043,2.394989,7.968757,-8.863490,1
-1.439928,-8.652738,-3.781914,-0.147519,2
5.194682,4.191154,6.869062,-7.071871,1
-1.988032,-12.081848,-5.701558,-1.200360,2
5.391723,2.091363,7.739888,-8.047998,1
3.231362,-10.258450,-5.533214,-6.077382,0
-1.751953,-11.524317,-7.015388,0.226952,2
3.259442,3.852731,9.369022,-9.056528,1
-1.382791,-9.634960,-4.271773,-0.231286,2
2.297115,-9.422621,-3.501857,-5.970841,0
3.644784,-9.600596,-5.383212,-5.164728,0
-2.714015,-8.525109,-5.799479,-1.858838,2
-0.876782,-9.761096,-4.816995,-0.292813,2
-1.192393,-10.390430,-5.164498,-0.668287,2
-1.073826,-8.125733,-3.806743,0.255978,2
5.583892,3.770297,7.177834,-8.251049,1
-0.766265,-10.357289,-5.357999,-0.273757,2
4.759270,2.812894,8.447070,-9.419666,1
3.552013,-9.569746,-5.972073,-4.425096,0
-1.548961,-8.709829,-5.660351,0.121177,2
-2.838816,-9.396705,-3.862125,-1.068525,2
-1.025822,-12.003451,-5.017744,0.074637,2
-0.564781,-8.914213,-5.194070,-0.970918,2
4.695589,2.308663,8.007666,-7.330971,1
5.829132,4.313343,7.273038,-6.656295,1
2.981605,2.903648,8.961375,-6.026856,1
6.375473,3.238309,7.828749,-9.496575,1
2.415353,-10.823729,-4.964484,-6.005196,0
-2.428428,-8.452843,-3.892514,0.937301,2
1.604629,-8.447748,-3.436903,-6.702602,0
2.994657,-9.685735,-5.179693,-3.844245,0
-3.593493,-8.660702,-5.206237,-0.849127,2
6.584980,3.688145,8.618276,-8.092409,1
-1.505691,-8.904784,-7.170649,-0.550294,2
-1.822852,-9.106848,-6.602007,-0.384249,2
3.045060,-9.671553,-4.677082,-4.730082,0
3.697304,4.354837,6.428277,-7.074492,1
1.729748,-9.937365,-6.208245,-6.436725,0
2.714193,-8.312588,-5.275164,-5.698858,0
-1.055145,-9.854572,-6.107343,-0.608946,2
2.709989,-8.446808,-5.151980,-3.713327,0
2.462089,-7.694347,-5.835302,-4.125005,0
2.809494,-10.884146,-5.298690,-4.893935,0
3.431636,-10.590557,-4.758847,-4.190981,0
0.440137,-12.393460,-5.473834,1.001175,2
4.890158,4.704035,7.770763,-8.752944,1
-0.561479,-8.734863,-5.069039,-0.144363,2
6.041057,2.084185,8.435857,-7.871071,1
-1.760035,-9.385194,-6.844818,-0.863683,2
6.283553,2.783379,8.011228,-7.763969,1
2.205958,-8.441133,-5.238513,-6.093555,0
-2.189083,-9.104701,-4.247290,0.189020,2
4.013921,-9.066323,-3.315669,-4.384599,0
-2.406945,-10.587760,-4.688059,0.290817,2
0.477616,-7.274130,-5.919262,-0.624564,2
4.282759,1.449107,7.179870,-7.716475,1
2.571705,-9.376790,-4.171029,-6.750930,0
4.226033,-10.143178,-5.422635,-4.808230,0
0.734582,-11.186969,-3.299904,-6.260236,0
3.270487,-7.526757,-3.908023,-4.327914,0
3.233926,-9.632806,-4.983793,-5.430883,0
-2.382137,-8.448215,-3.842067,1.239536,2
-1.697787,-8.760618,-6.498679,0.724082,2
-1.779672,-9.519364,-4.980350,-0.034262,2
3.838218,-9.207344,-5.083891,-5.374951,0
-2.309586,-9.414869,-5.972660,0.857288,2
3.430740,3.041394,8.361561,-9.735573,1
3.957850,2.947625,6.593231,-9.318780,1
5.140458,2.283152,7.290591,-9.004325,1
1.795237,-8.853940,-4.051218,-4.598654,0
4.930478,2.655888,8.646813,-9.935964,1
1.143130,-10.770271,-4.564242,-6.554387,0
4.276669,3.780893,9.661195,-8.238685,1
4.143769,3.569624,5.856711,-8.702368,1
-2.290310,-6.772597,-6.522806,-2.252371,2
-1.929349,-7.202204,-5.229095,1.020378,2
4.254325,3.284671,8.604779,-8.379834,1
-2.546431,-10.187553,-5.900572,-0.616334,2
4.584372,-9.675474,-5.985590,-6.573861,0
4.574214,3.928245,7.166203,-8.583420,1
2.559777,3.865436,10.404693,-10.077097,1
-1.993664,-7.067532,-7.214712,-1.703297,2
2.027724,-8.536751,-3.194519,-5.177189,0
-1.944688,-9.877337,-4.914481,-0.596209,2
4.019062,-9.625085,-5.260177,-5.179604,0
6.353646,5.388125,6.936051,-8.227957,1
3.125719,-9.943664,-3.388923,-8.067843,0
3.395662,-9.623401,-3.865673,-6.537281,0
3.701190,3.858082,8.167608,-6.874162,1
3.385205,3.376925,7.673873,-5.795534,1
-0.324597,-9.999605,-5.121371,1.155376,2
-3.105112,-9.231748,-6.422594,-1.446005,2
4.895406,5.324226,6.839844,-9.906495,1
-3.097729,-10.586657,-7.341200,0.411626,2
-1.322135,-9.688162,-6.205512,1.240556,2
-2.138846,-10.911705,-5.400309,-2.428387,2
-2.626520,-9.563949,-6.666954,-0.181068,2
-1.075356,-9.562423,-5.998577,0.403893,2
-0.344433,-11.334810,-5.829655,0.402606,2
3.390889,-10.895323,-5.138214,-6.356448,0
3.900360,1.617138,7.976460,-7.634955,1
4.991014,3.739351,7.281410,-7.981269,1
4.818349,3.741694,6.398838,-8.337098,1
-0.909056,-7.197507,-3.790432,1.162938,2
-1.944419,-10.077908,-7.232813,0.380906,2
-1.824718,-7.936668,-4.508321,0.874782,2
-2.323566,-10.793366,-5.769234,-0.825314,2
-1.741919,-9.178996,-4.832193,-1.916262,2
1.787698,-9.810932,-3.432015,-5.505963,0
2.365158,-9.234158,-4.086998,-6.277235,0
6.921906,0.390537,7.508892,-7.237663,1
-0.918877,-8.858021,-5.592366,0.440569,2
4.790156,2.623161,7.416444,-10.208570,1
5.308806,2.652725,8.118220,-8.949637,1
4.223211,3.370379,9.106791,-7.977747,1
4.673374,4.220131,6.323549,-11.391235,1
1.063000,-9.920648,-3.652017,-4.731054,0
3.066368,-9.326351,-4.545989,-5.862026,0
-0.741290,-9.832205,-6.490155,1.858556,2
-0.986338,-8.306076,-5.060723,0.699741,2
-1.618057,-8.305901,-5.624574,3.325403,2
6.320003,3.463683,8.112962,-10.106110,1
0.507455,-10.705943,-6.081491,-5.517807,0
-2.311468,-9.784953,-6.088949,0.152718,2
6.850685,2.633307,6.283739,-7.254137,1
-2.432911,-9.521813,-4.791844,0.161605,2
5.855274,4.758534,7.367393,-8.336341,1
5.673108,1.525944,7.623139,-6.740817,1
5.751991,5.323261,8.970546,-9.514564,1
2.689287,-8.286838,-4.033221,-4.047950,0
5.624459,3.631916,7.321683,-8.795728,1
4.084845,4.994706,8.388441,-7.599722,1
4.106640,-11.819143,-5.014993,-5.714788,0
3.525368,-9.259902,-3.886144,-4.841995,0
6.006985,2.337163,7.760675,-9.169003,1
-1.824853,-8.669827,-5.524989,0.603154,2
3.162798,-8.229287,-3.519801,-4.838675,0
4.266164,-9.550674,-4.940436,-6.699328,0
-1.721871,-10.477726,-6.366625,-0.789995,2
2.650751,-9.436294,-3.206653,-4.158273,0
2.072520,-8.307100,-6.064414,-4.381050,0
-1.988932,-11.495085,-5.474433,1.114296,2
-4.190238,-9.516056,-5.390332,-0.888147,2
6.023063,2.374224,9.127824,-8.823970,1
2.533413,-10.066506,-1.864561,-4.045845,0
3.195926,-8.966118,-2.749490,-4.604226,0
-1.219072,-9.107056,-6.480397,1.768406,2
6.292152,4.812504,9.199091,-8.677933,1
-2.241436,-9.201110,-5.708353,-0.343595,2
-1.003661,-10.746668,-6.930288,-0.142861,2
3.028292,3.663725,7.513559,-6.259811,1
-0.936008,-10.325698,-5.560559,1.426823,2
5.897655,4.074283,6.957004,-8.324101,1
-1.765166,-10.263282,-6.011975,0.892444,2
6.057839,5.710043,7.804730,-9.561432,1
3.084631,1.828322,9.533427,-10.449971,1
0.572861,-9.548842,-3.870552,-5.429382,0
3.871592,-9.943902,-4.003503,-5.146175,0
1.643026,-8.298105,-3.406826,-6.454854,0
2.959933,3.533343,8.614946,-8.089071,1
-2.271961,-9.318233,-6.734513,0.245939,2
6.770585,2.787577,7.026625,-8.437345,1
3.229657,-10.570521,-5.815825,-5.692860,0
6.855568,3.902998,9.050089,-8.572158,1
4.768406,3.115287,5.744491,-6.473714,1
-1.702815,-10.310669,-5.366371,-0.308788,2
5.065544,3.321333,6.133136,-9.060234,1
-1.118822,-9.939343,-4.121656,1.231194,2
4.687644,2.772588,7.570786,-7.908636,1
-1.891815,-8.549203,-5.713763,0.200611,2
4.142258,-10.747995,-4.622211,-5.537541,0
-0.849278,-11.239796,-5.402326,0.795224,2
3.685625,-9.231304,-5.730262,-4.619317,0
-1.260986,-8.199327,-4.296930,0.843346,2
4.195469,2.106736,7.485090,-9.789813,1
-1.585237,-6.962808,-5.864972,0.655769,2
1.845558,-8.881467,-4.591185,-6.575402,0
-0.436507,-7.765648,-3.652850,-0.802561,2
4.401233,3.426463,6.790181,-9.307139,1
-0.043700,-10.138059,-5.388970,0.498911,2
3.661265,1.713276,8.034618,-8.094040,1
3.106888,-8.360248,-4.466698,-4.574588,0
4.219656,-9.083393,-4.139788,-5.681990,0
-1.594427,-10.496545,-6.519202,0.559482,2
2.370052,-10.221334,-5.257991,-4.645615,0
2.327358,-7.224912,-3.370680,-6.223025,0
4.750486,-7.409941,-3.157647,-5.912904,0
-1.179726,-9.963527,-5.631742,0.381517,2
4.651874,4.489193,8.142507,-6.679480,1
3.091538,-9.178228,-3.445934,-5.829745,0
4.446668,5.404279,7.025740,-8.034931,1
-3.337289,-7.598459,-3.689757,-0.307819,2
3.159603,3.123405,8.925917,-8.049592,1
3.576190,-7.460091,-2.902881,-5.628861,0
2.708124,-8.465402,-4.763911,-6.616803,0
4.249460,2.625473,7.028487,-9.169109,1
3.698318,2.287057,8.963342,-8.630493,1
-2.565956,-8.851878,-5.724739,0.779815,2
4.386235,5.149435,6.850462,-9.252166,1
3.171492,-9.745928,-5.800370,-4.433862,0
-1.630902,-9.748464,-4.265444,-1.184036,2
-0.680269,-9.011951,-6.834374,0.141389,2
1.920740,-8.514721,-4.284533,-7.276442,0
4.500375,-8.973507,-3.774510,-5.611527,0
-0.384108,-12.033094,-5.001722,0.066776,2
3.554587,2.491454,8.141338,-8.622827,1
5.368947,2.699554,9.046700,-6.614902,1
3.396522,3.390836,7.505195,-8.621887,1
-0.658994,-8.302673,-5.581789,-0.053092,2
2.797216,-9.992422,-4.324021,-3.844185,0
4.757982,3.876909,9.610151,-9.441821,1
-1.208484,-8.064154,-5.623200,0.385397,2
2.240960,-10.346714,-5.252498,-5.722756,0
2.343126,2.536502,10.152616,-8.063229,1
4.786561,4.206254,8.956196,-8.618807,1
6.802164,1.727712,6.502355,-8.305386,1
4.815729,3.511597,9.473169,-8.351131,1
4.110181,-9.069588,-5.027965,-5.934500,0
-2.973052,-9.117782,-4.423752,-1.111493,2
4.480614,2.925178,6.313688,-8.866469,1
4.769556,2.831164,8.108111,-10.273930,1
2.910846,-8.938561,-3.368056,-5.178246,0
1.440635,-10.239137,-3.945967,-5.220028,0
-1.999726,-9.455380,-6.605928,0.512983,2
4.458315,4.653194,7.637260,-8.272519,1
5.357339,3.123534,9.072004,-9.479826,1
3.180398,-9.928360,-4.059307,-5.438424,0
3.599022,4.701918,9.383121,-8.245963,1
-1.296212,-7.886725,-5.421219,-0.522135,2
4.239497,3.422857,6.989074,-8.176683,1
4.490475,2.735569,6.917745,-9.462929,1
3.204986,-8.753806,-3.549175,-5.982597,0
-2.228939,-9.874466,-5.472221,-0.368213,2
5.706882,2.894423,7.437401,-8.435887,1
-3.081105,-8.863390,-4.526316,1.394568,2
-2.603926,-9.748994,-4.975755,-1.506881,2
-1.792059,-10.210874,-5.831607,-0.220469,2
-0.715765,-9.202485,-5.331671,-1.348219,2
1.430533,-7.565802,-4.402674,-4.830751,0
3.115349,-8.762720,-3.976077,-5.362111,0
1.148115,-10.141275,-3.600979,-5.776082,0
3.821545,-9.523995,-5.306684,-5.437878,0
3.905324,-9.043867,-4.690679,-5.143680,0
2.894685,-10.264895,-5.257675,-5.407180,0
-1.666612,-7.228194,-5.021554,-0.025886,2
4.904536,3.885976,8.707778,-7.505420,1
2.739132,-10.066809,-3.689802,-6.679778,0
5.813196,1.797179,5.989991,-8.770135,1
3.611057,-10.420840,-4.425951,-4.566822,0
-1.181538,-7.215920,-5.497968,-0.011058,2
4.510442,2.947789,6.432347,-10.286356,1
3.086809,-9.131631,-3.717441,-3.508528,0
-2.480293,-8.998483,-6.115282,0.719568,2
-1.409957,-9.269110,-6.289360,1.159466,2
-0.747389,-9.401354,-5.523541,0.575063,2
4.198748,2.724678,7.681558,-8.155256,1
2.244765,-9.212504,-5.723063,-6.642232,0
5.902846,2.908490,8.567346,-7.284234,1
-3.058764,-9.480171,-5.433324,-0.225575,2
-1.822442,-8.397379,-4.581853,1.309374,2
5.058498,5.217422,7.409689,-8.938597,1
3.489208,-9.447710,-4.691613,-4.074808,0
2.193510,-9.550434,-4.304315,-6.592659,0
4.976676,3.986849,8.985282,-9.402629,1
4.584873,3.041500,8.508531,-7.627731,1
3.516316,-7.898681,-3.067483,-4.999857,0
3.107809,3.619651,6.887760,-7.037238,1
4.475597,4.064205,6.917741,-9.195809,1
4.299684,2.834247,8.002980,-9.041922,1
3.183168,3.873518,6.014761,-7.794759,1
3.928794,2.459478,8.154858,-8.457694,1
2.602697,-7.373117,-6.297275,-7.424946,0
-0.617135,-10.567501,-5.997001,1.417197,2
-1.576160,-7.903772,-4.615269,-1.214883,2
2.061771,-9.573683,-2.977177,-5.009058,0
5.395338,4.519500,7.092519,-9.985496,1
3.882836,-10.060013,-3.365993,-7.155388,0
-0.903315,-10.067386,-5.780114,0.170279,2
1.361319,-8.267555,-3.688849,-5.819872,0
1.620584,2.212814,8.183504,-8.424210,1
2.428839,-10.457067,-5.530832,-7.346119,0
3.398471,-10.904288,-2.789819,-4.788058,0
4.647797,2.928408,7.654252,-7.508469,1
-1.992192,-10.160003,-7.273663,-0.303066,2
4.831608,3.007248,7.062001,-8.908426,1
2.540410,-10.451289,-3.966778,-7.768759,0
-0.626620,-9.193564,-6.592260,0.714341,2
4.764160,2.177982,8.012518,-8.252421,1
4.298457,-10.497154,-3.987436,-4.258706,0
2.495519,-9.422327,-5.671730,-6.191348,0
-2.797213,-10.631637,-6.826106,1.934246,2
-3.615735,-8.148166,-6.072666,0.607561,2
-3.045124,-9.629370,-4.235177,0.705086,2
4.549975,2.575503,9.073106,-7.641593,1
2.101223,-9.885101,-3.194310,-4.621971,0
-1.965627,-9.421555,-5.981105,-0.700093,2
-1.678349,-9.021984,-5.078218,0.299450,2
-1.511546,-8.336201,-6.142582,-0.529847,2
2.892195,-8.438525,-4.102886,-4.655786,0
-3.728543,-9.394075,-6.287088,3.615900,2
3.379989,-8.616425,-3.408980,-7.706411,0
0.384431,-8.943545,-3.718295,-6.038875,0
2.471966,-9.598005,-4.573968,-5.159714,0
3.424582,3.801671,8.380154,-9.013421,1
2.340188,-8.368002,-5.536702,-4.637277,0
5.948223,3.986425,9.133725,-9.178294,1
4.378085,2.825324,7.421183,-7.143161,1
4.337452,4.384553,9.162023,-7.126034,1
-0.978821,-8.934393,-4.248915,0.296770,2
0.919920,-9.998890,-5.984370,-0.320945,2
4.541970,-10.381969,-4.761718,-6.084831,0
1.134110,-11.235121,-4.255335,0.926301,2
4.495486,-10.975601,-4.649804,-5.928339,0
0.588041,-10.516434,-5.819417,0.930928,2
2.976318,-10.134402,-5.393913,-4.122795,0
3.804858,1.922750,7.622906,-8.547443,1
-1.372584,-7.956186,-4.311480,0.485476,2
4.689292,2.908560,7.114421,-7.121310,1
2.951732,3.118687,8.338064,-9.279590,1
1.047356,-9.269344,-3.634992,-4.576620,0
4.310807,4.118530,6.543069,-6.972206,1
-1.783152,-10.457548,-6.773028,-0.128709,2
6.369357,5.428712,7.072533,-7.757004,1
-0.602070,-8.784029,-5.135189,-0.371958,2
5.529991,3.146753,8.146506,-7.258154,1
