8.620603,-3.966404,-9.252440,-7.760303,7.001587,2.759782,6.071999,3.673409,3
-0.815532,-10.144200,-5.529343,-0.439328,-9.507252,-5.780634,2.940512,2.349455,1
3.194625,-9.095114,-4.160696,-6.150889,5.246493,3.507000,9.221682,-8.203345,0
-0.261346,7.981652,-1.335844,1.920954,6.322487,2.073809,6.847437,1.425088,4
9.022547,-3.239346,-6.666883,-8.721675,6.608755,2.247023,4.958196,5.090795,3
11.839470,-3.408772,-8.514407,-9.563524,7.993573,2.559287,7.598157,4.698572,3
3.454895,-9.206843,-4.413970,-5.633588,5.988668,3.096100,7.282152,-8.489379,0
3.914490,-10.485278,-4.763892,-5.706930,5.256904,3.130934,7.062573,-8.996814,0
-5.202807,0.307821,5.173384,-8.349846,6.680463,4.542209,-3.723357,-6.802891,2
1.073160,-10.902161,-5.150800,-4.825011,3.818359,4.261980,6.752778,-7.852095,0
-0.050741,-8.119934,-3.480588,0.532738,-9.600835,-4.846957,1.383500,1.525395,1
-5.229986,2.297022,6.557136,-8.887268,4.761623,5.232600,-3.718793,-7.163113,2
9.319772,-3.002283,-9.033894,-8.744170,6.628898,3.020354,5.224203,6.864139,3
-5.735690,0.708219,5.044560,-12.654059,6.462774,5.519480,-1.993319,-7.209855,2
-3.778509,-8.909866,-6.184068,-0.495301,-11.857314,-5.931055,3.227542,0.843359,1
7.835297,-3.620527,-8.411037,-8.600131,8.553706,3.830937,4.736904,5.391024,3
-0.082201,8.286066,-2.626496,2.115702,5.673209,0.781876,7.481025,-0.552040,4
-4.716981,1.658649,4.695012,-11.248229,6.349797,4.336197,-5.244035,-7.703172,2
0.173598,10.928106,-0.147372,-0.223017,7.957276,2.918808,8.406105,1.821404,4
-0.004443,9.532403,-0.438829,0.879883,4.631976,1.911457,7.601390,2.874726,4
-4.751869,1.457570,5.661264,-9.115664,6.172089,5.248976,-3.354930,-7.569052,2
0.068580,9.302623,-3.194744,0.928115,4.979232,2.542632,8.211422,2.748950,4
-2.678441,-8.211634,-6.114837,-1.731081,-9.799145,-6.035076,4.047440,2.055636,1
-0.077062,9.452129,-4.543011,2.056791,6.639370,2.089677,7.858186,1.602550,4
3.144790,-9.941826,-4.191214,-5.622390,3.727725,5.554685,8.294281,-9.598833,0
-0.314077,9.910329,-3.275599,-0.145509,4.045658,3.218757,8.440902,1.454379,4
-4.751172,1.520003,8.103133,-9.973597,5.383599,3.286498,-3.441369,-8.019796,2
8.328935,-2.661017,-8.459223,-7.595971,5.848279,1.938061,5.753918,5.191652,3
-2.393314,-8.548821,-6.133695,-0.720338,-10.036308,-5.236915,2.371163,1.250298,1
2.207883,9.081309,-2.152143,1.252538,4.879607,3.734932,6.960563,2.263577,4
-0.911871,-9.424816,-6.171570,0.987532,-10.396385,-5.907464,2.138257,0.981692,1
1.550083,-7.775831,-4.080846,-5.470414,5.004621,3.658755,7.962398,-9.156775,0
-2.660207,-8.173443,-4.628197,-0.241358,-7.630233,-6.275677,3.177928,1.524674,1
-5.909707,1.983990,4.387628,-9.382610,4.383546,4.771321,-2.966834,-6.845239,2
0.454368,9.030929,-1.467176,1.434331,5.977968,2.461632,6.869283,3.356583,4
2.027753,8.918664,-2.077585,0.756388,5.556509,2.504252,6.712538,0.915662,4
8.673098,-2.356147,-9.594280,-8.501645,5.698427,2.402387,6.814682,4.137059,3
9.763368,-4.133786,-6.872611,-8.869788,8.099470,2.784809,6.748638,4.372686,3
8.369604,-2.275593,-7.471640,-8.845358,6.300992,2.358650,3.672608,5.630878,3
-3.825354,-10.128149,-8.428966,1.388912,-9.180893,-8.326445,2.325076,1.078261,1
1.085681,7.854823,-1.603678,0.376856,7.239715,3.187345,7.589396,2.888433,4
1.798709,-8.373527,-3.760168,-6.063530,4.356241,2.210046,7.378521,-8.730634,0
-4.568588,0.603771,6.627465,-9.224063,5.823425,3.271789,-2.284266,-7.333128,2
0.431355,10.912207,-1.625122,0.699297,6.734810,4.357812,5.245699,1.800734,4
3.122543,-9.810479,-3.410815,-5.856553,4.177742,5.061569,6.173933,-7.902796,0
9.469024,-4.210555,-8.737992,-10.427916,7.245519,2.774170,6.757137,4.791434,3
-2.265875,-9.146353,-5.183697,-0.747940,-10.461495,-6.686739,1.943394,1.316482,1
1.345186,-8.707388,-3.763131,-3.352380,3.997032,4.118051,7.215179,-8.507416,0
8.360017,-2.800801,-8.446429,-7.159702,7.984891,1.690581,7.076113,4.808461,3
-1.130224,-7.507193,-4.959228,0.785469,-9.896343,-4.986668,4.015220,0.429654,1
2.619274,-8.660113,-4.345943,-4.942912,3.898031,2.467004,9.596383,-8.734486,0
-1.068322,9.921271,-4.177589,2.379372,6.450664,4.903959,6.619398,2.694818,4
-1.290894,-8.523452,-5.966896,-0.293188,-9.555601,-8.423399,2.044217,2.474858,1
9.099006,-3.089214,-7.431646,-9.933527,7.090314,3.032346,5.621036,4.049057,3
-2.359650,-9.239440,-4.396609,0.924761,-8.940399,-4.973668,1.157908,0.897565,1
-6.442329,2.620075,5.344189,-11.803144,5.237458,4.051918,-2.822402,-6.988531,2
-4.711386,0.323992,5.886817,-7.828875,6.153977,3.621903,-4.929844,-7.060576,2
1.785530,9.553360,-2.678163,0.297279,7.784442,3.387201,6.287250,1.468138,4
4.204936,-9.034485,-5.184266,-5.859191,4.815203,3.820204,7.579109,-7.121541,0
1.854619,-8.936503,-4.511321,-6.539620,4.944367,3.766665,6.965499,-8.084881,0
9.356317,-3.553144,-7.298448,-7.021992,6.453011,2.599489,5.685698,3.699568,3
-0.670494,-11.993682,-5.467684,2.053276,-10.563216,-6.440822,2.072828,2.783011,1
-5.555960,3.078894,7.346445,-9.539259,5.896943,3.451870,-0.752661,-6.294951,2
10.988141,-3.724704,-8.181306,-6.899410,7.529021,4.548896,6.252006,5.666725,3
8.553702,-1.485098,-8.630516,-7.916148,7.256408,3.116666,4.383271,3.705551,3
-5.694146,1.824321,6.449142,-10.147930,6.618091,5.289642,-2.769176,-6.365483,2
-5.132481,0.520643,6.076855,-9.351263,5.213143,3.232533,-3.095727,-5.257765,2
1.804264,-7.657888,-5.532237,-5.916993,3.816753,2.147205,7.801683,-7.074022,0
-5.184432,3.177389,6.597293,-9.576466,4.454701,5.099621,-2.524161,-7.461540,2
-3.389732,-9.228438,-6.053265,0.377203,-9.893842,-6.415548,2.825451,1.423844,1
